"sender","recipient","interactiontime"
"AA","DC","2013-12-22 18:40:28"
"AA","JC","2014-04-02 21:30:57"
"AA","CB","2014-05-21 22:25:29"
"AA","T","2013-09-27 09:46:58"
"AA","JC","2014-01-23 07:39:39"
"AA","CB","2014-04-21 09:45:02"
"AA","DC","2013-08-16 22:59:06"
"AA","CB","2014-05-27 15:50:47"
"AA","ss","2014-04-02 21:29:28"
"AA","DC","2013-10-29 23:02:26"
"AA","T","2013-11-01 19:23:50"
"AA","DC","2013-08-17 05:14:39"
"AA","CB","2014-06-09 14:46:56"
"AA","DC","2014-02-19 00:21:02"
"AA","CB","2014-05-27 17:06:49"
"AA","HF","2013-12-23 08:59:38"
"AA","DC","2013-10-29 23:08:51"
"AA","JC","2014-06-04 22:20:58"
"AA","HF","2014-06-06 10:51:38"
"AA","DC","2013-09-06 03:35:39"
"AA","JC","2013-12-27 17:55:20"
"AA","ss","2013-07-29 07:17:28"
"AA","T","2014-03-27 19:56:00"
"AA","CB","2014-06-02 09:35:47"
"AA","HF","2014-02-20 08:40:31"
"AA","E","2014-01-10 09:45:52"
"AA","DC","2013-12-28 19:50:09"
"AA","T","2013-12-07 19:00:24"
"AA","ss","2014-01-20 23:51:48"
"AA","E","2013-09-03 12:17:12"
"AA","T","2013-09-27 22:13:37"
"AA","ss","2013-09-01 16:35:00"
"AA","T","2014-05-17 21:02:29"
"AA","E","2014-03-09 10:12:41"
"AA","DC","2014-02-20 08:36:51"
"AA","JC","2014-05-18 08:01:30"
"AA","DC","2013-10-30 22:13:30"
"AA","T","2013-11-02 10:05:03"
"AA","JC","2014-03-08 10:15:45"
"AA","CB","2014-05-11 23:02:14"
"AA","HF","2014-06-06 14:22:42"
"AA","DC","2013-09-06 22:15:20"
"AA","DC","2014-06-06 02:11:39"
"AA","T","2014-04-02 08:21:40"
"AA","JC","2014-05-25 11:59:18"
"AA","CB","2014-06-02 09:48:07"
"AA","ss","2014-05-12 14:29:51"
"AA","T","2013-12-09 17:31:04"
"AA","JC","2014-05-11 23:02:00"
"AA","HF","2013-10-05 07:33:18"
"AA","E","2013-09-05 08:53:07"
"AA","DC","2013-09-25 14:20:27"
"AA","T","2013-09-28 17:06:09"
"AA","DC","2013-08-18 21:54:29"
"AA","DC","2014-05-24 20:08:26"
"AA","CB","2014-02-25 11:30:58"
"AA","CB","2014-06-08 09:44:29"
"AA","ss","2014-05-26 14:40:38"
"AA","HF","2014-04-11 22:39:15"
"AA","DC","2014-02-21 00:34:49"
"AA","JC","2014-05-18 10:17:36"
"AA","HF","2013-12-27 13:06:48"
"AA","E","2013-11-12 17:05:37"
"AA","DC","2013-10-31 07:44:15"
"AA","T","2013-11-03 03:55:13"
"AA","CB","2014-05-12 11:40:42"
"AA","CB","2014-03-25 21:51:07"
"AA","HF","2014-05-19 11:45:31"
"AA","T","2014-04-02 14:39:21"
"AA","HF","2014-02-24 10:25:24"
"AA","DC","2013-12-30 06:44:06"
"AA","JC","2014-05-11 23:12:34"
"AA","E","2013-09-05 20:58:01"
"AA","JC","2014-05-30 20:01:50"
"AA","ss","2013-09-01 23:10:10"
"AA","HF","2014-05-28 22:58:08"
"AA","DC","2013-08-19 23:35:52"
"AA","DC","2014-05-24 20:34:31"
"AA","T","2014-05-18 16:42:26"
"AA","CB","2014-06-08 09:52:39"
"AA","HF","2014-04-13 08:57:11"
"AA","DC","2014-02-22 04:26:52"
"AA","T","2014-01-10 21:26:40"
"AA","JC","2014-05-18 14:27:46"
"AA","CB","2014-05-27 23:02:43"
"AA","HF","2013-12-28 11:22:40"
"AA","DC","2013-11-01 21:11:44"
"AA","JC","2014-03-09 18:30:16"
"AA","DC","2013-09-08 20:42:58"
"AA","DC","2014-06-06 12:18:19"
"AA","JC","2013-12-28 19:37:56"
"AA","CB","2014-03-26 23:05:51"
"AA","HF","2014-05-19 11:58:01"
"AA","T","2014-04-02 21:26:46"
"AA","E","2014-01-14 15:28:10"
"AA","DC","2013-12-31 09:03:12"
"AA","JC","2014-05-12 04:08:34"
"AA","E","2013-09-08 21:45:21"
"AA","DC","2013-09-26 23:40:04"
"AA","JC","2014-05-30 20:05:50"
"AA","ss","2013-09-02 07:03:51"
"AA","DC","2014-05-24 20:41:22"
"AA","JC","2014-05-06 23:57:23"
"AA","JC","2014-05-18 14:44:55"
"AA","CB","2014-05-28 10:22:16"
"AA","T","2013-11-05 08:22:44"
"AA","JC","2014-03-10 07:05:05"
"AA","ss","2013-09-23 02:20:02"
"AA","DC","2013-09-08 21:44:50"
"AA","E","2014-05-15 19:34:05"
"AA","CB","2014-06-02 19:24:52"
"AA","ss","2014-05-13 16:06:01"
"AA","E","2014-01-15 09:02:29"
"AA","DC","2014-01-01 01:11:53"
"AA","JC","2014-05-12 08:41:05"
"AA","CB","2014-05-22 23:39:16"
"AA","ss","2014-02-03 07:08:29"
"AA","JC","2014-02-01 07:49:46"
"AA","JC","2014-05-30 22:58:56"
"AA","ss","2013-09-02 22:49:46"
"AA","DC","2013-08-21 01:38:55"
"AA","CB","2014-02-28 06:45:08"
"AA","ss","2014-05-27 15:52:13"
"AA","HF","2014-04-15 23:44:08"
"AA","E","2014-03-13 06:45:15"
"AA","JC","2014-05-07 04:12:13"
"AA","DC","2013-11-03 04:00:25"
"AA","T","2013-11-07 17:37:44"
"AA","ss","2013-09-23 15:12:32"
"AA","DC","2013-09-09 06:01:15"
"AA","JC","2013-12-29 15:21:05"
"AA","HF","2014-05-19 17:02:30"
"AA","DC","2014-05-06 23:42:15"
"AA","JC","2014-05-25 20:43:39"
"AA","CB","2014-06-02 20:50:03"
"AA","E","2014-01-16 13:19:25"
"AA","DC","2014-01-01 07:26:51"
"AA","T","2013-12-11 07:22:53"
"AA","CB","2014-05-22 23:45:41"
"AA","HF","2013-10-07 20:26:11"
"AA","E","2013-09-10 22:12:42"
"AA","DC","2013-09-28 17:05:30"
"AA","JC","2014-02-03 07:17:18"
"AA","HF","2014-05-29 19:10:36"
"AA","DC","2014-05-25 20:16:48"
"AA","T","2014-05-19 11:58:32"
"AA","E","2014-03-15 00:34:36"
"AA","T","2014-01-13 23:01:37"
"AA","JC","2014-05-07 09:48:27"
"AA","JC","2014-05-18 17:40:26"
"AA","ss","2014-04-11 23:09:41"
"AA","E","2013-11-19 14:24:37"
"AA","JC","2014-06-07 00:12:18"
"AA","HF","2014-06-08 09:52:09"
"AA","DC","2013-09-10 00:30:28"
"AA","JC","2013-12-30 00:06:14"
"AA","DC","2014-05-07 00:00:54"
"AA","ss","2014-05-13 21:41:59"
"AA","E","2014-01-19 01:59:02"
"AA","T","2013-12-12 08:34:52"
"AA","HF","2013-10-09 10:38:11"
"AA","ss","2013-09-04 09:31:03"
"AA","DC","2013-08-22 06:48:42"
"AA","T","2014-05-19 23:02:30"
"AA","CB","2014-03-01 21:12:23"
"AA","CB","2014-06-08 20:15:59"
"AA","ss","2014-05-28 06:51:00"
"AA","HF","2014-04-19 12:30:12"
"AA","DC","2014-02-27 02:10:56"
"AA","T","2014-01-14 17:04:46"
"AA","JC","2014-05-18 22:10:15"
"AA","CB","2014-05-28 20:55:30"
"AA","CB","2014-05-14 22:30:07"
"AA","ss","2013-09-24 17:37:47"
"AA","HF","2014-06-08 09:56:54"
"AA","T","2013-09-04 23:22:03"
"AA","ss","2013-08-07 22:34:07"
"AA","E","2014-05-26 05:19:07"
"AA","HF","2014-03-03 08:20:12"
"AA","JC","2014-04-11 22:25:05"
"AA","CB","2014-05-23 12:12:04"
"AA","E","2013-09-15 14:11:16"
"AA","T","2013-10-05 23:33:02"
"AA","JC","2014-05-31 12:50:32"
"AA","ss","2013-09-04 19:26:27"
"AA","HF","2014-05-30 12:16:57"
"AA","DC","2014-05-26 05:26:22"
"AA","T","2014-05-20 22:25:55"
"AA","CB","2014-06-08 22:48:33"
"AA","HF","2014-04-21 09:43:20"
"AA","DC","2014-03-01 00:12:23"
"AA","T","2014-01-15 09:02:29"
"AA","JC","2014-05-07 16:53:52"
"AA","DC","2013-11-10 00:10:10"
"AA","DC","2013-09-10 22:15:50"
"AA","T","2013-09-06 16:06:52"
"AA","HF","2014-05-20 22:17:30"
"AA","DC","2014-05-08 09:05:20"
"AA","JC","2014-05-26 05:22:47"
"AA","CB","2014-06-03 08:58:27"
"AA","HF","2014-03-04 18:36:18"
"AA","E","2014-01-20 23:40:21"
"AA","T","2013-12-14 08:21:40"
"AA","CB","2014-05-23 15:21:42"
"AA","ss","2014-02-14 07:58:58"
"AA","HF","2013-10-13 22:50:39"
"AA","E","2013-09-16 19:41:00"
"AA","JC","2014-05-31 18:05:14"
"AA","CB","2014-03-04 01:00:22"
"AA","CB","2014-06-09 09:23:05"
"AA","ss","2014-05-28 20:55:30"
"AA","HF","2014-04-21 16:37:18"
"AA","T","2014-01-16 12:53:55"
"AA","JC","2014-05-07 19:01:22"
"AA","E","2013-11-27 09:44:58"
"AA","T","2013-11-10 07:27:25"
"AA","JC","2014-03-13 06:30:31"
"AA","DC","2013-09-11 21:08:44"
"AA","JC","2013-12-31 09:09:31"
"AA","CB","2014-03-29 22:26:51"
"AA","HF","2014-05-20 23:58:08"
"AA","DC","2014-05-09 08:29:18"
"AA","JC","2014-05-26 07:00:01"
"AA","ss","2014-05-14 22:27:58"
"AA","JC","2014-04-12 22:07:29"
"AA","HF","2013-10-15 12:44:58"
"AA","DC","2013-10-04 23:21:17"
"AA","JC","2014-05-31 19:17:48"
"AA","ss","2013-09-05 16:40:04"
"AA","DC","2013-08-25 09:41:56"
"AA","DC","2014-05-27 07:39:46"
"AA","T","2014-05-26 05:19:07"
"AA","CB","2014-03-05 09:54:20"
"AA","CB","2014-06-09 10:31:45"
"AA","E","2014-03-21 07:00:02"
"AA","T","2014-01-19 12:16:12"
"AA","E","2013-11-30 13:16:42"
"AA","DC","2013-11-10 20:58:29"
"AA","ss","2013-09-26 09:07:23"
"AA","HF","2014-06-09 10:23:40"
"AA","DC","2013-09-12 17:23:28"
"AA","T","2013-09-09 13:47:59"
"AA","JC","2013-12-31 23:11:04"
"AA","HF","2014-05-22 10:28:11"
"AA","E","2014-05-29 19:02:52"
"AA","JC","2014-05-26 11:13:00"
"AA","CB","2014-06-03 20:23:10"
"AA","DC","2014-01-06 14:22:03"
"AA","HF","2013-10-19 08:58:28"
"AA","E","2013-09-19 17:30:52"
"AA","DC","2013-10-05 09:21:52"
"AA","T","2013-10-08 08:50:12"
"AA","JC","2014-02-09 11:31:49"
"AA","ss","2013-09-06 01:10:03"
"AA","DC","2013-08-25 17:03:46"
"AA","DC","2014-05-27 18:48:51"
"AA","JC","2014-06-09 09:23:05"
"AA","CB","2014-03-06 00:17:01"
"AA","CB","2014-06-09 11:52:11"
"AA","JC","2014-05-19 11:54:52"
"AA","CB","2014-05-28 23:12:22"
"AA","HF","2014-01-04 12:04:19"
"AA","CB","2014-05-16 07:30:39"
"AA","ss","2013-09-27 14:05:08"
"AA","HF","2013-07-04 06:27:08"
"AA","DC","2013-09-12 22:05:31"
"AA","T","2013-09-10 22:15:50"
"AA","JC","2014-01-01 07:26:51"
"AA","HF","2014-05-22 18:43:41"
"AA","E","2014-05-29 19:10:21"
"AA","DC","2014-05-10 08:07:45"
"AA","T","2014-04-14 11:21:53"
"AA","JC","2014-05-26 11:39:52"
"AA","HF","2014-03-08 12:49:30"
"AA","DC","2014-01-08 09:39:00"
"AA","JC","2014-04-13 20:39:21"
"AA","CB","2014-05-24 08:46:56"
"AA","DC","2013-10-06 14:45:55"
"AA","ss","2013-09-06 16:05:50"
"AA","HF","2014-05-31 13:49:55"
"AA","JC","2014-06-09 10:44:44"
"AA","ss","2013-01-20 01:14:57"
"AA","ss","2014-05-29 19:07:59"
"AA","E","2014-03-25 21:56:11"
"AA","JC","2014-05-08 09:06:07"
"AA","HF","2014-01-05 12:38:53"
"AA","DC","2013-11-11 23:45:03"
"AA","T","2013-11-11 08:54:47"
"AA","CB","2014-05-16 14:19:07"
"AA","HF","2014-06-09 14:53:05"
"AA","DC","2013-09-13 07:24:35"
"AA","T","2013-09-12 19:34:24"
"AA","CB","2014-03-31 10:52:29"
"AA","ss","2014-05-15 15:02:06"
"AA","HF","2014-03-09 18:29:05"
"AA","DC","2014-01-09 11:12:20"
"AA","T","2013-12-19 17:40:00"
"AA","JC","2014-05-14 19:57:45"
"AA","CB","2014-05-24 08:58:03"
"AA","DC","2013-10-07 04:36:44"
"AA","T","2013-10-10 18:51:34"
"AA","ss","2013-09-06 22:06:22"
"AA","HF","2014-05-31 22:14:32"
"AA","DC","2013-08-27 08:00:18"
"AA","CB","2014-03-07 11:22:08"
"AA","ss","2013-01-22 22:30:46"
"AA","ss","2014-05-30 00:29:42"
"AA","E","2014-03-27 13:13:56"
"AA","JC","2014-05-08 19:16:49"
"AA","HF","2014-01-05 23:16:36"
"AA","JC","2014-03-16 10:29:45"
"AA","CB","2014-05-16 15:16:43"
"AA","HF","2013-08-09 11:27:29"
"AA","DC","2013-09-13 19:27:14"
"AA","T","2013-09-13 19:35:14"
"AA","JC","2014-01-01 10:33:32"
"AA","CB","2014-03-31 11:18:24"
"AA","HF","2014-05-22 23:42:02"
"AA","DC","2014-05-11 08:29:49"
"AA","CB","2014-06-04 10:26:48"
"AA","ss","2014-05-15 17:23:20"
"AA","JC","2014-04-15 23:15:20"
"AA","HF","2013-10-30 05:11:53"
"AA","DC","2013-10-07 07:08:32"
"AA","T","2013-10-11 07:18:00"
"AA","DC","2013-08-27 20:27:40"
"AA","JC","2013-12-08 08:47:01"
"AA","ss","2013-01-27 23:41:46"
"AA","JC","2014-05-08 19:50:40"
"AA","JC","2014-05-19 22:54:16"
"AA","CB","2014-05-29 19:10:21"
"AA","HF","2014-01-06 14:58:41"
"AA","E","2013-12-07 19:00:24"
"AA","DC","2013-11-13 22:48:22"
"AA","CB","2014-05-16 20:37:10"
"AA","DC","2013-09-13 21:01:43"
"AA","JC","2014-01-01 20:51:48"
"AA","HF","2014-05-23 11:57:50"
"AA","ss","2014-05-15 19:45:28"
"AA","E","2014-02-03 07:17:18"
"AA","JC","2014-05-15 06:53:54"
"AA","DC","2013-10-07 15:47:17"
"AA","T","2013-10-12 12:57:55"
"AA","JC","2014-02-14 13:13:38"
"AA","DC","2013-08-28 05:48:29"
"AA","JC","2013-12-09 17:28:22"
"AA","ss","2013-01-31 19:42:59"
"AA","ss","2014-05-30 20:05:28"
"AA","HF","2014-05-07 00:06:35"
"AA","T","2014-02-03 07:08:51"
"AA","CB","2014-05-29 21:36:48"
"AA","DC","2013-11-14 16:35:01"
"AA","JC","2014-03-19 08:38:28"
"AA","JC","2014-06-08 09:37:58"
"AA","ss","2013-10-07 20:26:12"
"AA","HF","2013-08-19 22:50:46"
"AA","DC","2013-09-13 21:20:02"
"AA","T","2013-09-15 10:15:48"
"AA","JC","2014-01-02 08:50:04"
"AA","CB","2014-04-01 15:31:45"
"AA","JC","2014-05-26 15:07:04"
"AA","CB","2014-06-04 15:01:20"
"AA","HF","2014-03-11 12:25:17"
"AA","E","2014-02-04 06:40:53"
"AA","DC","2014-01-13 01:12:55"
"AA","T","2013-12-23 09:06:27"
"AA","ss","2014-03-05 06:05:43"
"AA","HF","2013-11-15 22:58:24"
"AA","T","2013-10-12 23:44:09"
"AA","JC","2014-02-16 09:38:23"
"AA","DC","2013-08-29 06:30:23"
"AA","DC","2014-05-29 19:18:58"
"AA","ss","2013-02-05 22:55:54"
"AA","T","2014-02-07 08:40:37"
"AA","JC","2014-05-09 08:33:12"
"AA","E","2013-12-11 20:38:37"
"AA","DC","2013-11-15 05:34:04"
"AA","JC","2014-03-20 08:31:54"
"AA","JC","2014-06-08 09:44:07"
"AA","CB","2014-05-17 10:56:46"
"AA","DC","2013-09-14 00:27:33"
"AA","JC","2014-01-03 09:40:54"
"AA","CB","2014-04-02 07:55:05"
"AA","JC","2014-05-26 16:31:01"
"AA","E","2014-02-06 08:25:40"
"AA","T","2013-12-23 20:01:46"
"AA","JC","2014-04-17 19:44:59"
"AA","HF","2013-11-17 12:31:58"
"AA","DC","2013-10-09 10:38:11"
"AA","T","2013-10-13 08:50:01"
"AA","JC","2014-02-16 17:44:48"
"AA","JC","2014-06-01 10:14:44"
"AA","CB","2014-05-07 00:01:56"
"AA","DC","2013-08-29 14:04:30"
"AA","ss","2013-02-07 00:04:20"
"AA","T","2014-02-09 08:19:37"
"AA","DC","2013-11-16 01:27:43"
"AA","JC","2014-03-21 06:57:48"
"AA","JC","2014-06-08 09:52:02"
"AA","DC","2013-09-15 00:00:43"
"AA","JC","2014-01-04 12:14:26"
"AA","ss","2013-08-17 12:06:45"
"AA","DC","2014-05-15 08:32:21"
"AA","JC","2014-05-26 20:15:25"
"AA","CB","2014-06-04 17:09:50"
"AA","ss","2014-05-16 14:48:37"
"AA","HF","2014-03-13 06:44:42"
"AA","E","2014-02-07 08:21:04"
"AA","T","2013-12-24 03:40:24"
"AA","CB","2014-05-24 20:37:54"
"AA","ss","2014-03-07 07:08:44"
"AA","HF","2013-11-18 09:28:45"
"AA","DC","2013-10-10 09:26:34"
"AA","T","2013-10-14 22:44:27"
"AA","CB","2014-05-07 09:51:05"
"AA","HF","2014-06-01 16:03:13"
"AA","DC","2013-08-29 19:55:09"
"AA","DC","2014-05-30 20:02:11"
"AA","JC","2013-12-13 22:51:43"
"AA","CB","2014-03-12 10:48:31"
"AA","ss","2013-02-10 00:20:24"
"AA","HF","2014-05-09 00:19:38"
"AA","E","2014-03-29 22:32:17"
"AA","JC","2014-05-09 13:55:05"
"AA","JC","2014-05-20 22:51:22"
"AA","JC","2014-06-08 09:56:01"
"AA","HF","2013-08-29 22:25:55"
"AA","DC","2013-09-15 09:36:36"
"AA","HF","2014-05-24 09:31:46"
"AA","CB","2014-06-04 17:32:40"
"AA","ss","2014-05-16 15:03:33"
"AA","E","2014-02-08 00:23:00"
"AA","DC","2014-01-15 20:31:45"
"AA","T","2013-12-24 13:51:55"
"AA","CB","2014-05-25 07:20:53"
"AA","DC","2013-10-11 22:16:52"
"AA","JC","2014-06-01 16:01:46"
"AA","DC","2013-08-30 04:49:05"
"AA","DC","2014-05-30 20:06:46"
"AA","ss","2013-02-12 22:43:19"
"AA","HF","2014-05-09 13:52:48"
"AA","HF","2014-01-13 02:49:35"
"AA","DC","2013-11-17 23:35:19"
"AA","T","2013-11-15 16:59:32"
"AA","JC","2014-03-22 23:30:52"
"AA","HF","2013-09-03 14:21:16"
"AA","E","2013-06-26 22:43:17"
"AA","DC","2013-09-15 10:16:54"
"AA","JC","2014-01-05 12:32:59"
"AA","CB","2014-04-02 21:48:34"
"AA","ss","2013-08-19 22:50:46"
"AA","T","2014-05-07 00:05:07"
"AA","ss","2014-05-16 23:04:57"
"AA","HF","2014-03-16 08:17:02"
"AA","E","2014-02-09 00:11:40"
"AA","DC","2014-01-19 01:59:02"
"AA","T","2013-12-26 00:40:04"
"AA","T","2013-10-17 22:32:02"
"AA","JC","2014-02-18 02:01:12"
"AA","HF","2014-06-02 09:38:51"
"AA","DC","2013-08-31 00:24:51"
"AA","CB","2014-03-13 06:54:28"
"AA","ss","2013-02-26 06:36:06"
"AA","DC","2014-03-12 00:56:08"
"AA","JC","2014-05-21 22:25:57"
"AA","E","2013-12-19 17:47:01"
"AA","DC","2013-11-19 14:18:14"
"AA","T","2013-11-16 04:59:28"
"AA","JC","2014-03-23 10:02:15"
"AA","CB","2014-05-17 22:53:56"
"AA","HF","2013-09-05 18:54:37"
"AA","DC","2013-09-15 22:53:23"
"AA","T","2013-09-18 06:48:50"
"AA","CB","2014-06-04 22:18:17"
"AA","HF","2014-03-18 12:37:21"
"AA","DC","2014-01-19 02:23:50"
"AA","T","2013-12-26 16:12:44"
"AA","JC","2014-04-19 11:22:27"
"AA","JC","2014-05-15 17:12:53"
"AA","HF","2013-11-27 13:47:23"
"AA","E","2013-10-13 22:32:41"
"AA","DC","2013-10-13 00:13:20"
"AA","HF","2014-06-02 12:42:19"
"AA","DC","2013-08-31 09:44:09"
"AA","DC","2014-05-31 06:52:14"
"AA","ss","2014-06-03 09:08:22"
"AA","E","2014-04-02 21:30:27"
"AA","JC","2014-05-10 08:07:45"
"AA","CB","2014-05-30 20:05:50"
"AA","HF","2014-01-17 08:03:55"
"AA","E","2013-12-21 11:57:55"
"AA","T","2013-11-17 12:42:30"
"AA","ss","2013-10-23 20:51:47"
"AA","HF","2013-09-06 21:46:59"
"AA","JC","2014-01-05 23:15:44"
"AA","DC","2014-06-08 09:49:09"
"AA","DC","2014-05-15 19:34:05"
"AA","JC","2014-05-28 06:48:47"
"AA","ss","2014-05-18 00:27:53"
"AA","HF","2014-03-20 12:36:17"
"AA","E","2014-02-13 09:54:20"
"AA","DC","2014-01-19 23:39:10"
"AA","HF","2013-11-30 07:11:46"
"AA","E","2013-10-16 17:45:05"
"AA","JC","2014-06-02 09:21:19"
"AA","DC","2014-05-31 23:14:40"
"AA","CB","2014-03-14 07:24:18"
"AA","ss","2014-06-03 20:50:59"
"AA","HF","2014-05-12 11:49:36"
"AA","JC","2014-05-10 09:41:32"
"AA","JC","2014-05-22 10:27:49"
"AA","CB","2014-05-30 21:43:05"
"AA","E","2013-12-22 11:22:19"
"AA","T","2013-11-17 23:27:05"
"AA","JC","2014-06-08 20:15:48"
"AA","ss","2013-10-28 16:41:56"
"AA","HF","2013-09-09 05:40:11"
"AA","DC","2013-09-17 01:22:58"
"AA","T","2013-09-19 08:00:56"
"AA","JC","2014-01-06 19:42:00"
"AA","HF","2014-05-24 20:20:15"
"AA","DC","2014-06-08 09:52:39"
"AA","JC","2014-05-28 08:24:06"
"AA","CB","2014-06-05 13:04:47"
"AA","HF","2014-03-21 06:48:29"
"AA","JC","2014-04-20 11:42:22"
"AA","JC","2014-05-16 07:33:30"
"AA","CB","2014-05-25 15:30:57"
"AA","HF","2013-12-02 10:59:30"
"AA","E","2013-10-20 13:35:46"
"AA","DC","2013-10-14 07:56:37"
"AA","JC","2014-06-02 09:39:53"
"AA","DC","2013-08-31 23:55:20"
"AA","DC","2014-06-01 02:24:25"
"AA","JC","2013-12-20 08:40:25"
"AA","T","2014-02-24 17:29:52"
"AA","JC","2014-05-10 11:15:50"
"AA","E","2013-12-24 09:39:28"
"AA","DC","2013-11-25 07:57:25"
"AA","JC","2014-06-08 23:25:59"
"AA","CB","2014-05-18 14:44:19"
"AA","ss","2013-11-01 23:14:38"
"AA","HF","2013-09-12 19:23:50"
"AA","E","2013-07-29 07:14:35"
"AA","DC","2013-09-17 20:54:37"
"AA","JC","2014-01-08 09:52:12"
"AA","ss","2013-08-21 23:32:43"
"AA","HF","2014-05-24 20:35:53"
"AA","DC","2014-06-08 10:04:18"
"AA","DC","2014-05-18 08:07:39"
"AA","T","2014-05-09 09:05:04"
"AA","CB","2014-06-05 13:32:13"
"AA","ss","2014-05-18 21:49:25"
"AA","T","2013-12-28 19:50:09"
"AA","HF","2013-12-02 23:06:54"
"AA","E","2013-10-21 18:46:28"
"AA","DC","2013-10-14 20:36:33"
"AA","JC","2014-06-02 09:50:09"
"AA","CB","2014-05-08 09:03:16"
"AA","HF","2014-06-03 08:57:54"
"AA","DC","2013-09-01 16:33:53"
"AA","CB","2014-03-15 12:29:53"
"AA","HF","2014-05-13 16:08:34"
"AA","JC","2014-05-10 15:08:59"
"AA","JC","2014-05-22 23:45:41"
"AA","DC","2013-11-26 18:28:51"
"AA","CB","2014-05-18 21:49:25"
"AA","HF","2013-09-13 19:27:14"
"AA","DC","2013-09-18 07:07:55"
"AA","JC","2014-01-09 10:38:02"
"AA","DC","2014-05-18 12:56:39"
"AA","JC","2014-05-28 20:49:41"
"AA","HF","2014-03-22 13:20:25"
"AA","E","2014-02-16 14:51:11"
"AA","T","2013-12-29 09:16:18"
"AA","CB","2014-05-25 20:59:03"
"AA","HF","2013-12-04 21:13:50"
"AA","ss","2014-06-04 15:09:57"
"AA","DC","2014-03-14 07:24:18"
"AA","CB","2014-05-31 13:49:39"
"AA","ss","2014-05-07 00:03:17"
"AA","JC","2014-03-28 22:22:45"
"AA","DC","2013-09-18 19:12:44"
"AA","T","2013-09-20 20:52:36"
"AA","JC","2014-01-09 21:30:46"
"AA","HF","2014-05-25 15:30:53"
"AA","DC","2013-08-04 21:40:35"
"AA","DC","2014-05-19 04:00:11"
"AA","E","2014-02-18 02:07:25"
"AA","DC","2014-01-28 11:01:32"
"AA","HF","2013-12-07 04:50:31"
"AA","E","2013-10-24 22:10:02"
"AA","DC","2013-10-19 15:19:15"
"AA","T","2013-10-25 22:39:44"
"AA","CB","2014-05-09 01:00:44"
"AA","DC","2013-09-01 22:50:41"
"AA","JC","2013-12-22 16:21:23"
"AA","ss","2014-06-04 17:59:39"
"AA","JC","2014-05-10 19:22:57"
"AA","CB","2014-05-31 19:16:48"
"AA","ss","2014-05-07 13:26:54"
"AA","HF","2014-02-04 12:20:52"
"AA","DC","2013-11-29 07:04:25"
"AA","T","2013-11-20 20:54:11"
"AA","CB","2014-05-19 11:59:02"
"AA","ss","2013-12-11 11:08:01"
"AA","HF","2013-09-15 21:59:52"
"AA","E","2013-08-07 20:34:55"
"AA","DC","2013-09-18 19:39:52"
"AA","T","2013-09-21 08:41:10"
"AA","JC","2014-01-10 21:36:23"
"AA","CB","2014-04-11 22:18:55"
"AA","ss","2013-08-24 22:07:05"
"AA","DC","2013-08-05 20:38:01"
"AA","T","2014-05-13 21:43:19"
"AA","CB","2014-06-05 20:23:08"
"AA","ss","2014-05-19 17:02:30"
"AA","HF","2014-03-25 20:21:12"
"AA","E","2014-02-19 00:21:02"
"AA","T","2014-01-01 10:38:28"
"AA","JC","2014-05-16 23:05:34"
"AA","CB","2014-05-26 05:24:55"
"AA","HF","2013-12-09 15:12:15"
"AA","T","2013-10-26 20:26:18"
"AA","CB","2014-05-09 09:04:12"
"AA","HF","2014-06-04 10:32:36"
"AA","DC","2013-09-01 23:14:53"
"AA","DC","2014-06-01 10:15:40"
"AA","ss","2014-06-04 22:15:52"
"AA","HF","2014-05-14 22:29:09"
"AA","E","2014-04-11 22:37:51"
"AA","T","2014-03-01 21:19:10"
"AA","JC","2014-05-10 21:54:47"
"AA","JC","2014-05-24 08:29:55"
"AA","E","2013-12-30 00:16:51"
"AA","DC","2013-11-30 07:26:28"
"AA","T","2013-11-23 10:28:35"
"AA","ss","2013-12-22 16:18:36"
"AA","HF","2013-09-16 06:37:45"
"AA","DC","2013-09-18 20:50:29"
"AA","JC","2014-01-11 11:11:04"
"AA","ss","2013-08-25 17:14:35"
"AA","DC","2013-08-06 23:00:29"
"AA","HF","2014-03-27 13:15:08"
"AA","E","2014-02-21 22:21:11"
"AA","T","2014-01-01 20:59:55"
"AA","CB","2014-05-26 11:14:11"
"AA","CB","2014-05-09 09:31:30"
"AA","ss","2013-09-15 10:09:29"
"AA","HF","2014-06-04 15:11:13"
"AA","DC","2013-09-02 07:01:58"
"AA","DC","2014-06-01 16:06:55"
"AA","ss","2014-06-05 13:32:13"
"AA","JC","2014-05-10 23:00:23"
"AA","JC","2014-05-24 08:49:43"
"AA","HF","2014-02-08 08:51:13"
"AA","DC","2013-12-01 09:35:41"
"AA","T","2013-11-24 14:58:12"
"AA","E","2013-08-12 23:55:31"
"AA","T","2013-09-21 21:14:48"
"AA","JC","2014-01-12 11:51:56"
"AA","CB","2014-04-15 06:54:37"
"AA","ss","2013-08-25 23:34:29"
"AA","HF","2014-05-26 05:26:22"
"AA","DC","2014-05-19 11:59:02"
"AA","T","2014-05-15 01:48:19"
"AA","JC","2014-05-28 23:21:16"
"AA","ss","2014-05-19 23:03:02"
"AA","HF","2014-03-29 07:59:30"
"AA","JC","2014-05-17 10:58:05"
"AA","ss","2014-03-23 22:20:56"
"AA","HF","2013-12-10 12:36:56"
